Modelo,Categoria,FraseID,Texto,NumPalavras,Latência (s),WER,Transcrição Whisper,Arquivo,Status,Throughput,CER,WER_zero,Log_Latencia
Kokoro,pontuacao_e_pausas,pontuacao_e_pausas_02,"O modelo foi carregado; em seguida, iniciou-se a geração do áudio.",11,3.982,0.1818,o modelo foi carregado em seguida iniciou-se a geração do áudio.,audios_tcc/kokoro_pontuacao_e_pausas_pontuacao_e_pausas_02.wav,OK,16.574585635359114,0.045454545454545456,False,1.6058314168399888
XTTS,pontuacao_e_pausas,pontuacao_e_pausas_02,"O modelo foi carregado; em seguida, iniciou-se a geração do áudio.",11,24.792,0.3636,"o modelo foi carregado. em seguida, iniciou-se a geração do áudio ponto urbano.",audios_tcc/xtts_pontuacao_e_pausas_pontuacao_e_pausas_02.wav,OK,2.6621490803484993,0.22727272727272727,False,3.2500643663242177
Piper,pontuacao_e_pausas,pontuacao_e_pausas_03,"Há três critérios principais: latência, inteligibilidade e naturalidade.",8,0.567,0.125,"há três critérios principais, latência, inteligibilidade e naturalidade.",audios_tcc/piper_pontuacao_e_pausas_pontuacao_e_pausas_03.wav,OK,126.984126984127,0.027777777777777776,False,0.44916296337388373
Kokoro,pontuacao_e_pausas,pontuacao_e_pausas_03,"Há três critérios principais: latência, inteligibilidade e naturalidade.",8,4.587,0.25,"a três critérios principais, latência, inteligibilidade e naturalidade.",audios_tcc/kokoro_pontuacao_e_pausas_pontuacao_e_pausas_03.wav,OK,15.696533682145194,0.041666666666666664,False,1.7204424704770116
XTTS,pontuacao_e_pausas,pontuacao_e_pausas_03,"Há três critérios principais: latência, inteligibilidade e naturalidade.",8,27.046,0.125,"há três critérios principais, latência, inteligibilidade e naturalidade.",audios_tcc/xtts_pontuacao_e_pausas_pontuacao_e_pausas_03.wav,OK,2.662131183908896,0.027777777777777776,False,3.3338460193044592
Piper,pontuacao_e_pausas,pontuacao_e_pausas_04,"O resultado, embora promissor, ainda exige validação adicional.",8,0.545,0.25,"o resultado, embora a promissor ainda exige validação adicional.",audios_tcc/piper_pontuacao_e_pausas_pontuacao_e_pausas_04.wav,OK,115.59633027522935,0.06349206349206349,False,0.43502391034970883
Kokoro,pontuacao_e_pausas,pontuacao_e_pausas_04,"O resultado, embora promissor, ainda exige validação adicional.",8,3.706,0.125,"o resultado, embora a promissor, ainda exige validação adicional.",audios_tcc/kokoro_pontuacao_e_pausas_pontuacao_e_pausas_04.wav,OK,16.999460334592552,0.047619047619047616,False,1.5488382903051707
XTTS,pontuacao_e_pausas,pontuacao_e_pausas_04,"O resultado, embora promissor, ainda exige validação adicional.",8,22.307,0.375,"o resultado, embora a promissor ainda exige validação adicional.com",audios_tcc/xtts_pontuacao_e_pausas_pontuacao_e_pausas_04.wav,OK,2.824225579414534,0.1111111111111111,False,3.1487537446363936
Piper,pontuacao_e_pausas,pontuacao_e_pausas_05,"Maria disse: a voz ficou clara, mas lenta.",8,0.414,0.25,"maria disse, a voz ficou clara, mais lenta.",audios_tcc/piper_pontuacao_e_pausas_pontuacao_e_pausas_05.wav,OK,101.44927536231884,0.07142857142857142,False,0.346422567474381
Kokoro,pontuacao_e_pausas,pontuacao_e_pausas_05,"Maria disse: a voz ficou clara, mas lenta.",8,2.962,0.375,"maria disse, a voz ficou clara mais lenta.",audios_tcc/kokoro_pontuacao_e_pausas_pontuacao_e_pausas_05.wav,OK,14.179608372721134,0.09523809523809523,False,1.3767489482763593
XTTS,pontuacao_e_pausas,pontuacao_e_pausas_05,"Maria disse: a voz ficou clara, mas lenta.",8,14.089,0.25,"maria disse, a voz ficou clara, mais lenta.",audios_tcc/xtts_pontuacao_e_pausas_pontuacao_e_pausas_05.wav,OK,2.9810490453545317,0.07142857142857142,False,2.713966001531514
Piper,pontuacao_e_pausas,pontuacao_e_pausas_06,"O experimento inclui frases curtas, médias e longas.",8,0.45,0.25,"o experimento inclui frases curtas, medias e longbas.",audios_tcc/piper_pontuacao_e_pausas_pontuacao_e_pausas_06.wav,OK,115.55555555555556,0.057692307692307696,False,0.37156355643248307
Kokoro,pontuacao_e_pausas,pontuacao_e_pausas_06,"O experimento inclui frases curtas, médias e longas.",8,3.494,0.0,"o experimento inclui frases curtas, médias e longas.",audios_tcc/kokoro_pontuacao_e_pausas_pontuacao_e_pausas_06.wav,OK,14.882655981682884,0.019230769230769232,True,1.5027431737631374
XTTS,pontuacao_e_pausas,pontuacao_e_pausas_06,"O experimento inclui frases curtas, médias e longas.",8,23.464,0.125,"o experimento inclui frases curtas, medias e longas.",audios_tcc/xtts_pontuacao_e_pausas_pontuacao_e_pausas_06.wav,OK,2.216160927378111,0.038461538461538464,False,3.1972026491867065
Piper,pontuacao_e_pausas,pontuacao_e_pausas_07,"Quando o download terminar, inicie a próxima etapa.",8,0.404,0.25,"quando download terminar, inicia a próxima etapa.",audios_tcc/piper_pontuacao_e_pausas_pontuacao_e_pausas_07.wav,OK,126.23762376237623,0.0784313725490196,False,0.3393253056036194
Kokoro,pontuacao_e_pausas,pontuacao_e_pausas_07,"Quando o download terminar, inicie a próxima etapa.",8,2.799,0.5,"quando dá um low terminar, inicia a próxima etapa.",audios_tcc/kokoro_pontuacao_e_pausas_pontuacao_e_pausas_07.wav,OK,18.220793140407288,0.19607843137254902,False,1.3347378742054885
XTTS,pontuacao_e_pausas,pontuacao_e_pausas_07,"Quando o download terminar, inicie a próxima etapa.",8,18.417,0.125,"quando o download terminar, inicia a próxima etapa.",audios_tcc/xtts_pontuacao_e_pausas_pontuacao_e_pausas_07.wav,OK,2.7691806483140575,0.0392156862745098,False,2.966148971012317
Piper,pontuacao_e_pausas,pontuacao_e_pausas_08,"O benchmark, como planejado, foi executado em ambiente controlado.",9,0.497,0.2222,o benchmark como planejado foi executado em ambiente controlado.,audios_tcc/piper_pontuacao_e_pausas_pontuacao_e_pausas_08.wav,OK,132.79678068410462,0.045454545454545456,False,0.4034631054374913
Kokoro,pontuacao_e_pausas,pontuacao_e_pausas_08,"O benchmark, como planejado, foi executado em ambiente controlado.",9,3.687,0.2222,o benchmark como planejado foi executado em ambiente controlado.,audios_tcc/kokoro_pontuacao_e_pausas_pontuacao_e_pausas_08.wav,OK,17.90073230268511,0.045454545454545456,False,1.544792718940569
XTTS,pontuacao_e_pausas,pontuacao_e_pausas_08,"O benchmark, como planejado, foi executado em ambiente controlado.",9,20.164,0.2222,o benchmark como planejado foi executado em ambiente controlado.,audios_tcc/xtts_pontuacao_e_pausas_pontuacao_e_pausas_08.wav,OK,3.2731600872842685,0.045454545454545456,False,3.0523016250418853
Piper,pontuacao_e_pausas,pontuacao_e_pausas_09,"Os dados coletados, depois de revisados, foram exportados para análise.",10,0.523,0.2,os dados coletados depois de revisados foram exportados para análise.,audios_tcc/piper_pontuacao_e_pausas_pontuacao_e_pausas_09.wav,OK,135.75525812619503,0.04225352112676056,False,0.42068207391302476
Kokoro,pontuacao_e_pausas,pontuacao_e_pausas_09,"Os dados coletados, depois de revisados, foram exportados para análise.",10,4.221,0.2,os dados coletados depois de revisados foram exportados para análise.,audios_tcc/kokoro_pontuacao_e_pausas_pontuacao_e_pausas_09.wav,OK,16.820658611703386,0.04225352112676056,False,1.6526889544284153
XTTS,pontuacao_e_pausas,pontuacao_e_pausas_09,"Os dados coletados, depois de revisados, foram exportados para análise.",10,22.345,0.2,os dados coletados depois de revisados foram exportados para análise.,audios_tcc/xtts_pontuacao_e_pausas_pontuacao_e_pausas_09.wav,OK,3.177444618482882,0.04225352112676056,False,3.1503828284229005
Piper,pontuacao_e_pausas,pontuacao_e_pausas_10,"A banca avaliará o código, os áudios e a metodologia.",10,0.424,0.3,"a banca valerá ao código, os áudios tem a metodologia.",audios_tcc/piper_pontuacao_e_pausas_pontuacao_e_pausas_10.wav,OK,125.0,0.1320754716981132,False,0.353469812989784
Kokoro,pontuacao_e_pausas,pontuacao_e_pausas_10,"A banca avaliará o código, os áudios e a metodologia.",10,2.951,0.5,"a banca valiar ao código, usar o diúse e a metodologia.",audios_tcc/kokoro_pontuacao_e_pausas_pontuacao_e_pausas_10.wav,OK,17.96001355472721,0.20754716981132076,False,1.3739687114292538
XTTS,pontuacao_e_pausas,pontuacao_e_pausas_10,"A banca avaliará o código, os áudios e a metodologia.",10,24.723,0.0,"a banca avaliará o código, os áudios e a metodologia.",audios_tcc/xtts_pontuacao_e_pausas_pontuacao_e_pausas_10.wav,OK,2.1437527808113903,0.018867924528301886,True,3.2473855333139166
Piper,interrogativas_e_exclamativas,interrogativas_e_exclamativas_01,Você conseguiu ouvir claramente a frase sintetizada?,7,0.376,0.1429,você conseguiu ouvir claramente a frase sintetizada.,audios_tcc/piper_interrogativas_e_exclamativas_interrogativas_e_exclamativas_01.wav,OK,138.29787234042553,0.038461538461538464,False,0.3191807395111519
Kokoro,interrogativas_e_exclamativas,interrogativas_e_exclamativas_01,Você conseguiu ouvir claramente a frase sintetizada?,7,3.009,0.1429,você conseguiu ouvir claramente a frase sintetizada.,audios_tcc/kokoro_interrogativas_e_exclamativas_interrogativas_e_exclamativas_01.wav,OK,17.281488866733135,0.038461538461538464,False,1.3885418336603699
XTTS,interrogativas_e_exclamativas,interrogativas_e_exclamativas_01,Você conseguiu ouvir claramente a frase sintetizada?,7,14.432,0.0,você conseguiu ouvir claramente a frase sintetizada?,audios_tcc/xtts_interrogativas_e_exclamativas_interrogativas_e_exclamativas_01.wav,OK,3.6031042128603104,0.019230769230769232,True,2.736443275603428
Piper,interrogativas_e_exclamativas,interrogativas_e_exclamativas_02,Qual modelo apresentou a menor latência neste teste?,8,0.376,0.125,qual o modelo apresentou a menor latência neste teste?,audios_tcc/piper_interrogativas_e_exclamativas_interrogativas_e_exclamativas_02.wav,OK,138.29787234042553,0.057692307692307696,False,0.3191807395111519
Kokoro,interrogativas_e_exclamativas,interrogativas_e_exclamativas_02,Qual modelo apresentou a menor latência neste teste?,8,2.918,0.0,qual modelo apresentou a menor latência neste teste?,audios_tcc/kokoro_interrogativas_e_exclamativas_interrogativas_e_exclamativas_02.wav,OK,17.820424948594926,0.019230769230769232,True,1.365581319522349
XTTS,interrogativas_e_exclamativas,interrogativas_e_exclamativas_02,Qual modelo apresentou a menor latência neste teste?,8,13.587,0.0,qual modelo apresentou a menor latência neste teste?,audios_tcc/xtts_interrogativas_e_exclamativas_interrogativas_e_exclamativas_02.wav,OK,3.8271877529991905,0.019230769230769232,True,2.680130721104076
Piper,interrogativas_e_exclamativas,interrogativas_e_exclamativas_03,Será que a voz ficou natural o suficiente para leitura contínua?,11,0.438,0.2727,será que a voz se connaturar o suficiente para a leitura contínua?,audios_tcc/piper_interrogativas_e_exclamativas_interrogativas_e_exclamativas_03.wav,OK,146.11872146118722,0.140625,False,0.36325325929885494
Kokoro,interrogativas_e_exclamativas,interrogativas_e_exclamativas_03,Será que a voz ficou natural o suficiente para leitura contínua?,11,3.178,0.1818,será que a voz ficou natural o suficiente para a leitura continua?,audios_tcc/kokoro_interrogativas_e_exclamativas_interrogativas_e_exclamativas_03.wav,OK,20.13845185651353,0.0625,False,1.429832663134374
XTTS,interrogativas_e_exclamativas,interrogativas_e_exclamativas_03,Será que a voz ficou natural o suficiente para leitura contínua?,11,18.836,0.2727,será que a voz ficou natural ou suficiente para a leitura continua?,audios_tcc/xtts_interrogativas_e_exclamativas_interrogativas_e_exclamativas_03.wav,OK,3.3977489912932684,0.078125,False,2.9874984686268875
Piper,interrogativas_e_exclamativas,interrogativas_e_exclamativas_04,Como o sistema reage quando encontra palavras em inglês?,9,0.412,0.0,como o sistema reage quando encontra palavras em inglês?,audios_tcc/piper_interrogativas_e_exclamativas_interrogativas_e_exclamativas_04.wav,OK,135.92233009708738,0.017857142857142856,True,0.3450071390710503
Kokoro,interrogativas_e_exclamativas,interrogativas_e_exclamativas_04,Como o sistema reage quando encontra palavras em inglês?,9,3.467,0.1111,como o sistema reage quando encontra palavras em inglês.,audios_tcc/kokoro_interrogativas_e_exclamativas_interrogativas_e_exclamativas_04.wav,OK,16.152293048745314,0.03571428571428571,False,1.4967170423699816
XTTS,interrogativas_e_exclamativas,interrogativas_e_exclamativas_04,Como o sistema reage quando encontra palavras em inglês?,9,17.697,0.1111,como o sistema reage quando encontra palavras em inglês.,audios_tcc/xtts_interrogativas_e_exclamativas_interrogativas_e_exclamativas_04.wav,OK,3.1643781431881113,0.03571428571428571,False,2.928363083183137
Piper,interrogativas_e_exclamativas,interrogativas_e_exclamativas_05,Por que esse áudio parece mais robótico do que o anterior?,11,0.484,0.2727,porque esse áudio parece mais robótico do que o anterior.,audios_tcc/piper_interrogativas_e_exclamativas_interrogativas_e_exclamativas_05.wav,OK,119.83471074380165,0.05172413793103448,False,0.3947411447451887
Kokoro,interrogativas_e_exclamativas,interrogativas_e_exclamativas_05,Por que esse áudio parece mais robótico do que o anterior?,11,3.231,0.3636,porque esse áudio parece mais robotico do que o anterior.,audios_tcc/kokoro_interrogativas_e_exclamativas_interrogativas_e_exclamativas_05.wav,OK,17.95109873104302,0.06896551724137931,False,1.4424383717379303
XTTS,interrogativas_e_exclamativas,interrogativas_e_exclamativas_05,Por que esse áudio parece mais robótico do que o anterior?,11,17.571,0.3636,porque esse áldio parece mais robótico do que o anterior.,audios_tcc/xtts_interrogativas_e_exclamativas_interrogativas_e_exclamativas_05.wav,OK,3.3008935177280745,0.06896551724137931,False,2.921601224210916
Piper,interrogativas_e_exclamativas,interrogativas_e_exclamativas_06,Que diferença grande de tempo entre os modelos!,8,0.355,0.125,que diferença grande de tempo entre os modelos.,audios_tcc/piper_interrogativas_e_exclamativas_interrogativas_e_exclamativas_06.wav,OK,132.3943661971831,0.0425531914893617,False,0.3038014543316642
Kokoro,interrogativas_e_exclamativas,interrogativas_e_exclamativas_06,Que diferença grande de tempo entre os modelos!,8,3.089,0.125,que diferença grande de tempo entre os modelos.,audios_tcc/kokoro_interrogativas_e_exclamativas_interrogativas_e_exclamativas_06.wav,OK,15.215280025898348,0.0425531914893617,False,1.4083004413825053
XTTS,interrogativas_e_exclamativas,interrogativas_e_exclamativas_06,Que diferença grande de tempo entre os modelos!,8,15.064,0.125,que diferença grande de tempo entre os modelos.,audios_tcc/xtts_interrogativas_e_exclamativas_interrogativas_e_exclamativas_06.wav,OK,3.1200212426978227,0.0425531914893617,False,2.7765807435093186
Piper,interrogativas_e_exclamativas,interrogativas_e_exclamativas_07,"Nossa, essa entonação ficou muito melhor!",6,0.379,0.1667,"nossa, essa intonação ficou muito melhor!",audios_tcc/piper_interrogativas_e_exclamativas_interrogativas_e_exclamativas_07.wav,OK,108.17941952506597,0.04878048780487805,False,0.3213585988111648
Kokoro,interrogativas_e_exclamativas,interrogativas_e_exclamativas_07,"Nossa, essa entonação ficou muito melhor!",6,2.347,0.3333,"nossa, essa intonação ficou muito melhor.",audios_tcc/kokoro_interrogativas_e_exclamativas_interrogativas_e_exclamativas_07.wav,OK,17.469109501491264,0.07317073170731707,False,1.2080644222291896
XTTS,interrogativas_e_exclamativas,interrogativas_e_exclamativas_07,"Nossa, essa entonação ficou muito melhor!",6,13.655,0.3333,"nossa, essa intonação ficou muito melhor.",audios_tcc/xtts_interrogativas_e_exclamativas_interrogativas_e_exclamativas_07.wav,OK,3.0025631636763093,0.07317073170731707,False,2.6847815741628556
Piper,interrogativas_e_exclamativas,interrogativas_e_exclamativas_08,Será que a banca vai preferir o modelo mais rápido?,10,0.38,0.0,será que a banca vai preferir o modelo mais rápido?,audios_tcc/piper_interrogativas_e_exclamativas_interrogativas_e_exclamativas_08.wav,OK,134.21052631578948,0.0196078431372549,True,0.32208349916911333
Kokoro,interrogativas_e_exclamativas,interrogativas_e_exclamativas_08,Será que a banca vai preferir o modelo mais rápido?,10,2.885,0.0,será que a banca vai preferir o modelo mais rápido?,audios_tcc/kokoro_interrogativas_e_exclamativas_interrogativas_e_exclamativas_08.wav,OK,17.677642980935875,0.0196078431372549,True,1.3571229838196106
XTTS,interrogativas_e_exclamativas,interrogativas_e_exclamativas_08,Será que a banca vai preferir o modelo mais rápido?,10,14.982,0.0,será que a banca vai preferir o modelo mais rápido?,audios_tcc/xtts_interrogativas_e_exclamativas_interrogativas_e_exclamativas_08.wav,OK,3.4040849018822588,0.0196078431372549,True,2.771463088952271
Piper,interrogativas_e_exclamativas,interrogativas_e_exclamativas_09,Como explicar esse resultado sem considerar o custo computacional?,9,0.494,0.0,como explicar esse resultado sem considerar o custo computacional?,audios_tcc/piper_interrogativas_e_exclamativas_interrogativas_e_exclamativas_09.wav,OK,133.60323886639677,0.015151515151515152,True,0.4014570867106256
Kokoro,interrogativas_e_exclamativas,interrogativas_e_exclamativas_09,Como explicar esse resultado sem considerar o custo computacional?,9,3.561,0.1111,como explicar esse resultado sem considerar o custo computacional.,audios_tcc/kokoro_interrogativas_e_exclamativas_interrogativas_e_exclamativas_09.wav,OK,18.53411962931761,0.030303030303030304,False,1.5175418977295634
XTTS,interrogativas_e_exclamativas,interrogativas_e_exclamativas_09,Como explicar esse resultado sem considerar o custo computacional?,9,16.717,0.1111,como explicar esse resultado sem considerar o custo computacional.,audios_tcc/xtts_interrogativas_e_exclamativas_interrogativas_e_exclamativas_09.wav,OK,3.9480768080397204,0.030303030303030304,False,2.8745246306183003
Piper,interrogativas_e_exclamativas,interrogativas_e_exclamativas_10,"Incrível, o áudio foi gerado em poucos segundos!",8,0.384,0.25,"incrível, o áudio foi gerado em pouco segundos",audios_tcc/piper_interrogativas_e_exclamativas_interrogativas_e_exclamativas_10.wav,OK,125.0,0.0625,False,0.32497785719547784
Kokoro,interrogativas_e_exclamativas,interrogativas_e_exclamativas_10,"Incrível, o áudio foi gerado em poucos segundos!",8,3.059,0.25,incrível o áudio foi gerado em poucos segundos.,audios_tcc/kokoro_interrogativas_e_exclamativas_interrogativas_e_exclamativas_10.wav,OK,15.691402419091206,0.0625,False,1.4009366378567607
XTTS,interrogativas_e_exclamativas,interrogativas_e_exclamativas_10,"Incrível, o áudio foi gerado em poucos segundos!",8,14.398,0.25,incrível o áudio foi gerado em poucos segundos.,audios_tcc/xtts_interrogativas_e_exclamativas_interrogativas_e_exclamativas_10.wav,OK,3.3337963606056396,0.0625,False,2.7342376308558576
Piper,enderecos_urls_emails,enderecos_urls_emails_01,O site oficial do projeto está em www.exemplo.org.,8,0.5,0.125,o site oficial do projeto está em www.exempo.org.,audios_tcc/piper_enderecos_urls_emails_enderecos_urls_emails_01.wav,OK,100.0,0.04,False,0.4054651081081644
Kokoro,enderecos_urls_emails,enderecos_urls_emails_01,O site oficial do projeto está em www.exemplo.org.,8,4.115,0.375,"o site oficial do projeto está em www, exemplo, org.",audios_tcc/kokoro_enderecos_urls_emails_enderecos_urls_emails_01.wav,OK,12.15066828675577,0.1,False,1.6321773994035897
XTTS,enderecos_urls_emails,enderecos_urls_emails_01,O site oficial do projeto está em www.exemplo.org.,8,30.305,0.125,o site oficial do projeto está em www.exemplo.org,audios_tcc/xtts_enderecos_urls_emails_enderecos_urls_emails_01.wav,OK,1.6498927569707968,0.04,False,3.443777829197274
Piper,enderecos_urls_emails,enderecos_urls_emails_02,Envie a documentação para contato@laboratorio.edu.br.,5,0.498,1.0,envia a documentação para contato a roba laboratorio.do.br.,audios_tcc/piper_enderecos_urls_emails_enderecos_urls_emails_02.wav,OK,106.42570281124497,0.22641509433962265,False,0.4041308850950277
Kokoro,enderecos_urls_emails,enderecos_urls_emails_02,Envie a documentação para contato@laboratorio.edu.br.,5,3.673,1.8,envia documentação para contato a roba laboraturil e do bf.,audios_tcc/kokoro_enderecos_urls_emails_enderecos_urls_emails_02.wav,OK,14.42962156275524,0.33962264150943394,False,1.5418012637182892
XTTS,enderecos_urls_emails,enderecos_urls_emails_02,Envie a documentação para contato@laboratorio.edu.br.,5,23.204,1.8,"envia documentação para contato a roba, laboratório.edu, br pronto br.",audios_tcc/xtts_enderecos_urls_emails_enderecos_urls_emails_02.wav,OK,2.2840889501810033,0.4716981132075472,False,3.186517908760075
Piper,enderecos_urls_emails,enderecos_urls_emails_03,"O endereço informado foi Rua das Flores, número 125, sala 4.",11,0.789,0.0909,"o endereço informado foi rô das flores, número 125, sala 4.",audios_tcc/piper_enderecos_urls_emails_enderecos_urls_emails_03.wav,OK,76.04562737642586,0.08333333333333333,False,0.5816568045265821
Kokoro,enderecos_urls_emails,enderecos_urls_emails_03,"O endereço informado foi Rua das Flores, número 125, sala 4.",11,4.314,0.0,"o endereço informado foi rua das flores, número 125, sala 4.",audios_tcc/kokoro_enderecos_urls_emails_enderecos_urls_emails_03.wav,OK,13.908205841446453,0.05,True,1.670344847337622
XTTS,enderecos_urls_emails,enderecos_urls_emails_03,"O endereço informado foi Rua das Flores, número 125, sala 4.",11,21.787,0.0,"o endereço informado foi rua das flores, número 125, sala 4.",audios_tcc/xtts_enderecos_urls_emails_enderecos_urls_emails_03.wav,OK,2.7539358332950843,0.05,True,3.1261901979099687
Piper,enderecos_urls_emails,enderecos_urls_emails_04,"A reunião será no campus central, bloco B, terceiro andar.",10,0.451,0.8,a reunião será no campo central do loco b ter esse erro andar.,audios_tcc/piper_enderecos_urls_emails_enderecos_urls_emails_04.wav,OK,128.6031042128603,0.27586206896551724,False,0.3722529739020508
Kokoro,enderecos_urls_emails,enderecos_urls_emails_04,"A reunião será no campus central, bloco B, terceiro andar.",10,3.282,0.3,"a reunião será no campus central, bloco-beite-seiro andar.",audios_tcc/kokoro_enderecos_urls_emails_enderecos_urls_emails_04.wav,OK,17.672151127361364,0.1206896551724138,False,1.4544201901674911
XTTS,enderecos_urls_emails,enderecos_urls_emails_04,"A reunião será no campus central, bloco B, terceiro andar.",10,22.384,0.5,"a reunião será no campo central. bóco-b, terceiro andar. ponto.",audios_tcc/xtts_enderecos_urls_emails_enderecos_urls_emails_04.wav,OK,2.5911365260900645,0.25862068965517243,False,3.152052027808945
Piper,enderecos_urls_emails,enderecos_urls_emails_05,A página de referência está disponível em https://dados.gov.br.,8,0.581,0.125,a página de referência está disponível em ar-atps-dados.gov.br,audios_tcc/piper_enderecos_urls_emails_enderecos_urls_emails_05.wav,OK,108.43373493975905,0.14285714285714285,False,0.45805755822733496
Kokoro,enderecos_urls_emails,enderecos_urls_emails_05,A página de referência está disponível em https://dados.gov.br.,8,4.566,0.5,"a página de referência está disponível em https e dados, govbr.",audios_tcc/kokoro_enderecos_urls_emails_enderecos_urls_emails_05.wav,OK,13.797634691195796,0.1111111111111111,False,1.716676663103699
XTTS,enderecos_urls_emails,enderecos_urls_emails_05,A página de referência está disponível em https://dados.gov.br.,8,28.755,0.25,a página de referência está disponível em httsdados.gov.br 4.br.,audios_tcc/xtts_enderecos_urls_emails_enderecos_urls_emails_05.wav,OK,2.190923317683881,0.15873015873015872,False,3.3929971850968155
Piper,enderecos_urls_emails,enderecos_urls_emails_06,O suporte técnico pode ser acionado pelo e-mail suporte@teste.com.,9,0.561,0.1111,o suporte técnico pode ser acionado pelo e-mail suportearrobatest.com,audios_tcc/piper_enderecos_urls_emails_enderecos_urls_emails_06.wav,OK,117.6470588235294,0.13636363636363635,False,0.44532664153329504
Kokoro,enderecos_urls_emails,enderecos_urls_emails_06,O suporte técnico pode ser acionado pelo e-mail suporte@teste.com.,9,4.267,0.5556,o suporte técnico pode ser acionado pelo email suporte a rouba teste.,audios_tcc/kokoro_enderecos_urls_emails_enderecos_urls_emails_06.wav,OK,15.46754159831263,0.22727272727272727,False,1.6614609405012524
XTTS,enderecos_urls_emails,enderecos_urls_emails_06,O suporte técnico pode ser acionado pelo e-mail suporte@teste.com.,9,27.069,0.3333,o suporte técnico pode ser acionado pelo e-mail suporte a roba-test.com,audios_tcc/xtts_enderecos_urls_emails_enderecos_urls_emails_06.wav,OK,2.4382134545051537,0.16666666666666666,False,3.33466576451654
Piper,enderecos_urls_emails,enderecos_urls_emails_07,"O laboratório fica na Avenida Brasil, número 900, em Belo Horizonte.",11,0.599,0.0909,"o laboratório fica na avenida brasil, número 900 em belo horizonte.",audios_tcc/piper_enderecos_urls_emails_enderecos_urls_emails_07.wav,OK,113.52253756260434,0.08823529411764706,False,0.46937843385181716
Kokoro,enderecos_urls_emails,enderecos_urls_emails_07,"O laboratório fica na Avenida Brasil, número 900, em Belo Horizonte.",11,3.999,0.0909,"o laboratório fica na avenida brasil, número 900 em belo horizonte.",audios_tcc/kokoro_enderecos_urls_emails_enderecos_urls_emails_07.wav,OK,17.00425106276569,0.08823529411764706,False,1.6092378924314334
XTTS,enderecos_urls_emails,enderecos_urls_emails_07,"O laboratório fica na Avenida Brasil, número 900, em Belo Horizonte.",11,23.593,0.1818,"o laborator fica na avenida brasil, número 900, em belo horizonte.ur.",audios_tcc/xtts_enderecos_urls_emails_enderecos_urls_emails_07.wav,OK,2.882210825244776,0.16176470588235295,False,3.202461849599946
Piper,enderecos_urls_emails,enderecos_urls_emails_08,O formulário pode ser acessado em portal.exemplo.com.br/login.,7,0.535,0.1429,o formulário pode ser acessado em portal.exempo.com.br,audios_tcc/piper_enderecos_urls_emails_enderecos_urls_emails_08.wav,OK,115.88785046728971,0.14516129032258066,False,0.4285303810391605
Kokoro,enderecos_urls_emails,enderecos_urls_emails_08,O formulário pode ser acessado em portal.exemplo.com.br/login.,7,3.663,0.7143,"o formulário pode ser acessado em portal, exemplo, com br login.",audios_tcc/kokoro_enderecos_urls_emails_enderecos_urls_emails_08.wav,OK,16.926016926016928,0.11290322580645161,False,1.5396590178261838
XTTS,enderecos_urls_emails,enderecos_urls_emails_08,O formulário pode ser acessado em portal.exemplo.com.br/login.,7,26.7,0.2857,o formulário pode ser acessado em portal.exemple.combr login.,audios_tcc/xtts_enderecos_urls_emails_enderecos_urls_emails_08.wav,OK,2.3220973782771535,0.06451612903225806,False,3.3214324131932926
Piper,enderecos_urls_emails,enderecos_urls_emails_09,O arquivo foi enviado para pesquisa.tcc@universidade.br ontem à noite.,9,0.645,0.6667,o arquivo foi enviado para pesquisa.tcroba universidade.br ou um tem a noite.,audios_tcc/piper_enderecos_urls_emails_enderecos_urls_emails_09.wav,OK,108.52713178294573,0.17142857142857143,False,0.49774038421733524
Kokoro,enderecos_urls_emails,enderecos_urls_emails_09,O arquivo foi enviado para pesquisa.tcc@universidade.br ontem à noite.,9,5.044,0.6667,"o arquivo foi enviado para pesquisa, tcc arroba a universidade, br ontem à noite.",audios_tcc/kokoro_enderecos_urls_emails_enderecos_urls_emails_09.wav,OK,13.877874702616971,0.21428571428571427,False,1.7990660444104931
XTTS,enderecos_urls_emails,enderecos_urls_emails_09,O arquivo foi enviado para pesquisa.tcc@universidade.br ontem à noite.,9,39.402,0.6667,"o arquivo foi enviado para pesquisa.tc, a roba, universidade.dr, ontem a noite.ponto.com",audios_tcc/xtts_enderecos_urls_emails_enderecos_urls_emails_09.wav,OK,1.7765595655042892,0.32857142857142857,False,3.69887928869227
Piper,enderecos_urls_emails,enderecos_urls_emails_10,"O evento ocorrerá na Praça Sete, centro da cidade, próximo ao auditório principal.",13,0.758,0.1538,"o evento ocorrerá na praça 7 cento da cidade, próximo ao auditório principal.",audios_tcc/piper_enderecos_urls_emails_enderecos_urls_emails_10.wav,OK,108.17941952506597,0.0975609756097561,False,0.5641767992629853
Kokoro,enderecos_urls_emails,enderecos_urls_emails_10,"O evento ocorrerá na Praça Sete, centro da cidade, próximo ao auditório principal.",13,4.443,0.0769,"o evento ocorrerá na praça 7, centro da cidade, próximo ao auditório principal.",audios_tcc/kokoro_enderecos_urls_emails_enderecos_urls_emails_10.wav,OK,18.45599819941481,0.07317073170731707,False,1.694330379452063
